PRD0901281;2597
PRD0900523;1744
PRD0901854;3866
PRD0901853;673
PRD0900522;785
PRD0901856;3456
PRD0900525;3727
PRD0900524;3001
PRD0901855;3278
PRD0901858;3125
PRD0900527;3400
PRD0901857;2278
PRD0900526;2918
PRD0901850;258
PRD0901863;658
PRD0900532;1067
PRD0900531;487
PRD0901862;2794
PRD0900534;1743
PRD0901865;3353
PRD0900533;2228
PRD0901867;623
PRD0900536;975
PRD0901866;2153
PRD0900538;2985
PRD0901869;3548
PRD0900537;609
PRD0901861;1810
PRD0900530;3852
PRD0901860;34
PRD0900507;996
PRD0901838;1712
PRD0901837;106
PRD0900506;2791
PRD0900509;3752
PRD0900508;496
PRD0901839;1780
PRD0901832;1804
PRD0900501;3778
PRD0900500;326
PRD0901831;644
PRD0901834;1373
PRD0900503;2865
PRD0900502;1456
PRD0901833;1576
PRD0900505;2076
PRD0901836;2999
PRD0901835;3048
PRD0901849;877
PRD0900518;2548
PRD0901848;1730
PRD0900517;1955
PRD0900519;881
PRD0901840;939
PRD0900512;3208
PRD0901843;3754
PRD0901842;3556
PRD0901845;1120
PRD0900514;3867
PRD0900513;1015
PRD0901844;1729
PRD0900516;1581
PRD0904092;136
PRD0904093;2078
PRD0904090;427
PRD0904091;1495
PRD0904096;654
PRD0904097;2142
PRD0901818;3831
PRD0901817;1692
PRD0901810;1414
PRD0901812;2761
PRD0901811;1747
PRD0901813;1101
PRD0904089;3856
PRD0904088;1526
PRD0901827;2525
PRD0901826;2308
PRD0901829;894
PRD0901828;2564
PRD0901821;330
PRD0901820;841
PRD0901823;1189
PRD0901822;2640
PRD0901825;1257
PRD0901824;2924
PRD0904098;2052
PRD0904099;611
PRD0904070;3446
PRD0904071;3431
PRD0904074;2694
PRD0904075;1919
PRD0904072;1933
PRD0904073;2774
PRD0904067;3626
PRD0904068;2335
PRD0904065;3520
PRD0904066;1145
PRD0904081;3118
PRD0904082;1300
PRD0904080;2013
PRD0904085;2591
PRD0904086;2973
PRD0904083;932
PRD0904084;3808
PRD0901805;2168
PRD0901806;3824
PRD0901809;74
PRD0901808;3337
PRD0901801;1965
PRD0901800;3595
PRD0901803;3377
PRD0901802;63
PRD0904079;2508
PRD0904076;2727
PRD0904077;1525
PRD0904050;1788
PRD0904045;1064
PRD0904046;1499
PRD0904043;1528
PRD0904044;386
PRD0904047;865
PRD0904048;2156
PRD0904060;2981
PRD0904063;1000
PRD0904064;3254
PRD0904061;1289
PRD0904062;2377
PRD0904056;3352
PRD0904057;2371
PRD0904054;3237
PRD0904055;480
PRD0904058;2351
PRD0904059;1261
PRD0904030;3027
PRD0904029;185
PRD0904023;1750
PRD0904024;1469
PRD0904027;2700
PRD0904028;2785
PRD0904025;494
PRD0904026;2478
PRD0904041;3690
PRD0904040;3635
PRD0904034;3220
PRD0904035;2400
PRD0904033;3103
PRD0904038;216
PRD0904039;2897
PRD0904036;1618
PRD0904009;2676
PRD0904007;1368
PRD0904008;1770
PRD0904001;563
PRD0904002;2150
PRD0904000;285
PRD0904005;385
PRD0904004;1459
PRD0904020;2678
PRD0904018;3656
PRD0904019;2178
PRD0904013;1027
PRD0904010;3622
PRD0904011;3162
PRD0904016;2605
PRD0904014;2562
PRD0904015;2746
PRD0902292;174
PRD0902290;1355
PRD0902291;1421
PRD0902286;684
PRD0902283;2474
PRD0902284;3044
PRD0902289;1370
PRD0902287;515
PRD0902288;1268
PRD0902297;260
PRD0902294;756
PRD0902295;3444
PRD0902298;3203
PRD0902299;3185
PRD0902270;2549
PRD0902269;1507
PRD0903594;3708
PRD0902264;1354
PRD0903592;2128
PRD0902261;3742
PRD0902262;394
PRD0903593;2866
PRD0903598;682
PRD0902267;2337
PRD0902268;580
PRD0903599;1625
PRD0902265;37
PRD0903596;1282
PRD0902266;353
PRD0903597;2453
PRD0902282;2466
PRD0902280;2633
PRD0902274;3545
PRD0902275;3037
PRD0902272;3144
PRD0902273;3233
PRD0902278;2722
PRD0902279;2320
PRD0902276;2095
PRD0902277;192
PRD0902490;1811
PRD0902491;1516
PRD0901160;2479
PRD0901158;3857
PRD0902489;2531
PRD0901151;1841
PRD0902483;3860
PRD0901150;256
PRD0902484;261
PRD0901153;527
PRD0902481;3168
PRD0901152;151
PRD0902482;689
PRD0902487;2003
PRD0902488;2801
PRD0901157;567
PRD0902485;3385
PRD0902486;1419
PRD0901171;1789
PRD0901170;672
PRD0901169;3285
PRD0902494;3280
PRD0901161;1532
PRD0902492;3089
PRD0901163;749
PRD0902493;3850
PRD0901166;2582
PRD0902498;3253
PRD0901165;393
PRD0902499;638
PRD0901168;12
PRD0902496;2081
PRD0902497;989
PRD0901167;1745
PRD0901137;1451
PRD0902469;2289
PRD0901136;439
PRD0903798;1935
PRD0902467;2227
PRD0901139;3142
PRD0902468;721
PRD0903799;2347
PRD0901138;2752
PRD0903792;3547
PRD0902461;3768
PRD0902462;593
PRD0903790;1435
PRD0901131;2494
PRD0903791;1635
PRD0902460;3407
PRD0901133;32
PRD0902465;1250
PRD0903796;2131
PRD0901132;2057
PRD0903797;3789
PRD0903794;1999
PRD0902463;3316
PRD0901134;245
PRD0902464;1552
PRD0902480;826
PRD0901148;857
PRD0901147;1095
PRD0902478;669
PRD0902479;13
PRD0902472;175
PRD0901140;306
PRD0902473;1801
PRD0902470;3619
PRD0901142;3675
PRD0901141;651
PRD0902471;2526
PRD0901144;1855
PRD0902476;3466
PRD0902477;579
PRD0901143;2880
PRD0901146;1842
PRD0902474;3404
PRD0901145;613
PRD0903778;2191
PRD0902447;2587
PRD0901114;1154
PRD0903779;2424
PRD0903776;160
PRD0902445;3701
PRD0901116;732
PRD0903777;1721
PRD0902446;2744
PRD0901119;2586
PRD0901118;2904
PRD0902449;454
PRD0903770;1013
PRD0903771;2389
PRD0902440;3043
PRD0902443;398
PRD0903774;773
PRD0901111;2250
PRD0902444;3403
PRD0901110;3450
PRD0901113;1483
PRD0903772;2657
PRD0902441;3775
PRD0901112;1341
PRD0903789;1509
PRD0902459;1775
PRD0901125;3550
PRD0903787;58
PRD0901128;2593
PRD0902456;3488
PRD0903788;14
PRD0902457;1084
PRD0901127;3445
PRD0901129;2421
PRD0903781;2614
PRD0902450;3661
PRD0903782;1595
PRD0902451;2566
PRD0901122;953
PRD0903786;562
PRD0902455;2363
PRD0901121;3271
PRD0901124;1004
PRD0902452;1442
PRD0903783;2689
PRD0902453;162
PRD0901123;475
PRD0902425;1311
PRD0903757;1602
PRD0902426;2532
PRD0902423;488
PRD0902424;1453
PRD0902429;1584
PRD0902427;1896
PRD0903758;3558
PRD0903759;1882
PRD0902422;1259
PRD0903753;2342
PRD0903750;119
PRD0903751;320
PRD0902420;1873
PRD0903767;2693
PRD0901104;3411
PRD0902436;3745
PRD0901103;2283
PRD0903768;2365
PRD0903765;1026
PRD0902434;3304
PRD0901106;3506
PRD0901105;770
PRD0902435;2817
PRD0901108;3829
PRD0902438;2144
PRD0903769;2378
PRD0901109;1774
PRD0902439;2574
PRD0903760;1869
PRD0903763;1741
PRD0901100;2442
PRD0902432;3080
PRD0903764;797
PRD0902430;616
PRD0903761;767
PRD0901102;2851
PRD0901101;438
PRD0902431;463
PRD0903762;1671
PRD0902409;2459
PRD0902403;2884
PRD0903735;2004
PRD0902404;2425
PRD0902401;3649
PRD0903733;1383
PRD0902402;3356
PRD0902407;452
PRD0903738;3508
PRD0902408;131
PRD0903739;1367
PRD0902405;25
PRD0902406;1468
PRD0903737;2975
PRD0903730;2942
PRD0903731;1136
PRD0902400;1957
PRD0903745;1902
PRD0902414;2668
PRD0903746;384
PRD0902415;2955
PRD0902412;2845
PRD0903744;2333
PRD0902413;3830
PRD0903749;3807
PRD0902419;3589
PRD0902416;3339
PRD0903747;3806
PRD0902417;2196
PRD0903748;3432
PRD0902410;2433
PRD0903741;3290
PRD0902411;6
PRD0903740;1322
PRD0903718;3319
PRD0900686;591
PRD0900685;1834
PRD0900688;1020
PRD0903710;3268
PRD0903711;2291
PRD0900687;2799
PRD0903717;2059
PRD0900689;3420
PRD0903714;2917
PRD0900680;2469
PRD0900682;3577
PRD0900684;600
PRD0900683;1763
PRD0903729;3159
PRD0903723;1204
PRD0903724;2561
PRD0903721;1555
PRD0900699;3342
PRD0903722;1588
PRD0900698;2149
PRD0903727;1155
PRD0903728;1695
PRD0903725;3606
PRD0900691;315
PRD0900690;2322
PRD0903720;1372
PRD0900692;2341
PRD0900695;718
PRD0900664;3091
PRD0901994;2214
PRD0900663;3798
PRD0900666;1610
PRD0901997;1991
PRD0900665;855
PRD0901996;1946
PRD0900668;3306
PRD0901998;637
PRD0900667;1522
PRD0900669;2143
PRD0900660;1197
PRD0901991;2012
PRD0901990;792
PRD0900662;1622
PRD0901992;1848
PRD0903707;2896
PRD0900675;1710
PRD0903701;3755
PRD0900674;2825
PRD0903702;3814
PRD0900677;2476
PRD0900676;123
PRD0903700;3260
PRD0903705;370
PRD0900679;599
PRD0903706;870
PRD0903703;81
PRD0903704;1547
PRD0900670;552
PRD0900673;1152
PRD0900672;1531
PRD0900649;170
PRD0901973;759
PRD0901972;3598
PRD0900641;3615
PRD0901975;1835
PRD0900644;3029
PRD0900643;823
PRD0901974;1732
PRD0901977;3
PRD0900645;3722
PRD0900648;543
PRD0900647;2329
PRD0901978;3291
PRD0901971;1990
PRD0900640;3496
PRD0901970;1825
PRD0900653;544
PRD0901983;141
PRD0900655;2648
PRD0901986;3323
PRD0901985;573
PRD0900654;1642
PRD0901988;2748
PRD0901987;516
PRD0900656;1285
PRD0900659;3841
PRD0900658;2812
PRD0901989;2947
PRD0901982;667
PRD0900651;3437
PRD0901981;1734
PRD0901959;2323
PRD0900628;2948
PRD0901958;2974
PRD0900627;3680
PRD0901951;3691
PRD0901950;3665
PRD0900622;2009
PRD0901953;2913
PRD0900621;2639
PRD0901955;884
PRD0900624;3039
PRD0900623;1665
PRD0901954;2386
PRD0901957;1462
PRD0900626;2497
PRD0900639;1549
PRD0901969;406
PRD0900638;2892
PRD0900631;948
PRD0901962;1447
PRD0901961;834
PRD0900630;3521
PRD0900633;400
PRD0901964;3552
PRD0900632;1079
PRD0901966;1540
PRD0901965;35
PRD0900634;3605
PRD0900637;1431
PRD0901968;3479
PRD0900636;1664
PRD0901967;2032
PRD0901960;2318
PRD0901937;621
PRD0900606;2610
PRD0901936;1160
PRD0900605;1254
PRD0900608;2173
PRD0901939;3669
PRD0901938;683
PRD0900607;843
PRD0900609;791
PRD0901931;1052
PRD0901930;3115
PRD0901933;247
PRD0900602;1165
PRD0901935;1128
PRD0900603;751
PRD0901948;1081
PRD0900617;2982
PRD0900619;3023
PRD0900618;1663
PRD0901942;3116
PRD0900610;2967
PRD0900613;416
PRD0901944;425
PRD0901946;1452
PRD0900615;2666
PRD0900614;628
PRD0901945;1053
PRD0904191;403
PRD0904192;404
PRD0904190;3283
PRD0904195;1267
PRD0904196;2677
PRD0904194;1175
PRD0901915;1724
PRD0901914;1041
PRD0901917;1432
PRD0901916;209
PRD0901919;860
PRD0901918;1031
PRD0901913;3586
PRD0901912;3406
PRD0904188;3602
PRD0901926;545
PRD0901925;1916
PRD0901928;3467
PRD0901927;2416
PRD0901929;577
PRD0901920;2443
PRD0901921;1351
PRD0901924;959
PRD0901923;2037
PRD0904199;1087
PRD0904197;3483
PRD0904198;3341
PRD0904170;1130
PRD0904173;3459
PRD0904174;2501
PRD0904171;1500
PRD0904166;3458
PRD0904167;887
PRD0904164;2509
PRD0904165;2802
PRD0904168;3647
PRD0904169;790
PRD0904184;16
PRD0904185;1388
PRD0904182;2927
PRD0904183;155
PRD0901904;1849
PRD0901903;3427
PRD0901906;367
PRD0901905;3498
PRD0901908;3129
PRD0901907;1768
PRD0901909;1301
PRD0901900;622
PRD0901901;186
PRD0904177;3170
PRD0904178;2306
PRD0904175;3240
PRD0904176;3429
PRD0904152;222
PRD0904150;2936
PRD0904144;2158
PRD0904142;1313
PRD0904143;1487
PRD0904148;1222
PRD0904149;1472
PRD0904162;191
PRD0904163;1190
PRD0904160;2728
PRD0904161;3612
PRD0904155;1831
PRD0904156;2505
PRD0904154;2383
PRD0904159;3293
PRD0904157;360
PRD0904158;876
PRD0904130;2832
PRD0904129;1324
PRD0904122;3529
PRD0904123;1298
PRD0904120;268
PRD0901098;1512
PRD0904121;1626
PRD0901097;3198
PRD0901099;2996
PRD0904127;3160
PRD0904124;2127
PRD0904125;3720
PRD0904140;189
PRD0904141;3069
PRD0904139;2965
PRD0904133;448
PRD0904134;1954
PRD0904132;3583
PRD0904138;2274
PRD0904136;863
PRD0901081;694
PRD0901080;3114
PRD0901083;125
PRD0901082;1632
PRD0904108;2528
PRD0904109;1438
PRD0904107;676
PRD0904100;747
PRD0901074;3141
PRD0904101;1817
PRD0901076;1504
PRD0901075;546
PRD0901078;625
PRD0901077;1185
PRD0904102;3266
PRD0904103;286
PRD0901079;2165
PRD0901090;2219
PRD0901092;2749
PRD0901094;244
PRD0901093;517
PRD0904119;3685
PRD0901084;1348
PRD0904112;3399
PRD0901087;2743
PRD0901086;2006
PRD0904110;2355
PRD0901089;2304
PRD0904115;3367
PRD0901088;171
PRD0904116;3842
PRD0904113;798
PRD0904114;762
PRD0902391;3844
PRD0902392;467
PRD0902390;130
PRD0901060;204
PRD0901059;1167
PRD0901052;1412
PRD0902385;3651
PRD0901051;3652
PRD0902382;2397
PRD0901054;3725
PRD0901053;2506
PRD0902388;2241
PRD0901056;3147
PRD0901055;1288
PRD0902389;1649
PRD0902386;1591
PRD0901058;3014
PRD0901070;138
PRD0901072;2673
PRD0901071;1740
PRD0902395;1394
PRD0901063;2464
PRD0901062;1519
PRD0902396;2242
PRD0901065;2601
PRD0902394;5
PRD0901067;482
PRD0902399;720
PRD0901066;490
PRD0901069;2040
PRD0902398;688
PRD0901068;851
PRD0903459;3630
PRD0902128;3832
PRD0902129;11
PRD0904789;1345
PRD0903457;2475
PRD0902126;2837
PRD0903458;1655
PRD0904788;2085
PRD0902127;3568
PRD0902120;1998
PRD0903451;2125
PRD0903452;266
PRD0902121;910
PRD0904782;1973
PRD0904781;1108
PRD0904780;21
PRD0902124;1520
PRD0903455;2797
PRD0904786;358
PRD0902125;659
PRD0903456;1356
PRD0904785;1002
PRD0902122;1138
PRD0903454;3624
PRD0903470;3426
PRD0902139;1343
PRD0902137;1179
PRD0903468;3131
PRD0903469;575
PRD0902138;868
PRD0904794;392
PRD0903463;27
PRD0902132;668
PRD0904793;2000
PRD0903460;178
PRD0904792;1083
PRD0904791;822
PRD0902130;1258
PRD0903466;1445
PRD0904797;82
PRD0903467;2616
PRD0902136;3196
PRD0903464;3344
PRD0902134;1781
PRD0904795;2796
PRD0903465;3418
PRD0903437;79
PRD0902106;846
PRD0903438;510
PRD0902107;1346
PRD0903435;3390
PRD0904766;1968
PRD0903436;2962
PRD0902105;3074
PRD0903439;235
PRD0902108;2647
PRD0902109;1023
PRD0904761;513
PRD0903430;816
PRD0904760;1755
PRD0902102;1184
PRD0903433;3653
PRD0902103;960
PRD0903434;2555
PRD0904764;3250
PRD0904763;1449
PRD0902100;2073
PRD0903432;2480
PRD0902101;2747
PRD0902117;2674
PRD0902118;71
PRD0903449;840
PRD0902115;1010
PRD0904778;3078
PRD0903446;3155
PRD0902116;248
PRD0903447;409
PRD0904777;1103
PRD0902119;1492
PRD0903440;1823
PRD0904772;3076
PRD0903441;383
PRD0902110;596
PRD0904771;2488
PRD0904776;947
PRD0903444;2604
PRD0904775;269
PRD0903445;1386
PRD0904774;338
PRD0903442;3402
PRD0904773;1922
PRD0902112;2086
PRD0900390;680
PRD0903415;1837
PRD0900388;1062
PRD0904746;1627
PRD0904745;1481
PRD0903413;3799
PRD0903414;2540
PRD0904744;3461
PRD0903419;2661
PRD0903417;950
PRD0904749;1604
PRD0904748;1279
PRD0900381;3284
PRD0900380;167
PRD0900382;198
PRD0904743;312
PRD0900385;1042
PRD0900384;29
PRD0903412;1901
PRD0904742;2360
PRD0900387;2240
PRD0903410;1174
PRD0904740;2563
PRD0900386;3833
PRD0903426;2411
PRD0904758;2715
PRD0904757;927
PRD0903427;1605
PRD0900399;2102
PRD0904756;3362
PRD0904755;1738
PRD0903428;1546
PRD0903429;197
PRD0904759;2462
PRD0904750;2570
PRD0900391;2471
PRD0900394;1336
PRD0900393;2034
PRD0900396;973
PRD0904754;1846
PRD0903422;2740
PRD0900395;168
PRD0903423;1523
PRD0900398;169
PRD0904752;3408
PRD0904751;1475
PRD0900397;2212
PRD0901698;1723
PRD0904725;2937
PRD0900367;3018
PRD0900366;1949
PRD0904723;390
PRD0900369;1090
PRD0901699;140
PRD0904722;1369
PRD0900368;3386
PRD0904729;2154
PRD0904728;3670
PRD0904727;3811
PRD0904726;2022
PRD0901692;2938
PRD0900361;3596
PRD0900360;2428
PRD0901691;3364
PRD0901694;1871
PRD0900363;2249
PRD0904721;2546
PRD0904720;1396
PRD0900362;2253
PRD0901693;3766
PRD0901695;3804
PRD0904736;595
PRD0900378;3531
PRD0903405;3845
PRD0903402;1024
PRD0903403;1530
PRD0904733;1603
PRD0903408;298
PRD0904739;2252
PRD0903409;2340
PRD0904738;455
PRD0903407;745
PRD0904737;2177
PRD0900370;1703
PRD0900372;420
PRD0900371;2426
PRD0904732;1596
PRD0900374;2359
PRD0903400;3262
PRD0903401;849
PRD0904731;2284
PRD0900373;2413
PRD0900376;896
PRD0904730;3267
PRD0900375;1833
PRD0904709;3512
PRD0904708;3287
PRD0904703;642
PRD0900345;1122
PRD0901676;1707
PRD0901675;1200
PRD0900347;2054
PRD0901678;3567
PRD0900346;526
PRD0901677;3135
PRD0900349;3245
PRD0904707;3576
PRD0900348;699
PRD0901679;1711
PRD0904705;3430
PRD0904704;1229
PRD0901670;2065
PRD0901672;208
PRD0900341;2223
PRD0900340;1698
PRD0901674;772
PRD0900343;3188
PRD0901673;1181
PRD0900342;2392
PRD0904719;2736
PRD0900356;426
PRD0901687;2807
PRD0904714;3616
PRD0904713;2665
PRD0900358;2829
PRD0901688;329
PRD0904711;655
PRD0900357;740
PRD0904718;3298
PRD0900359;349
PRD0904715;1934
PRD0901681;3463
PRD0900350;3783
PRD0901680;1403
PRD0904710;776
PRD0901682;2495
PRD0900354;671
PRD0901685;1276
PRD0901684;1759
PRD0900353;3422
PRD0902986;1694
PRD0902987;1702
PRD0901653;2104
PRD0900322;3513
PRD0902984;619
PRD0901656;1726
PRD0900325;3452
PRD0900324;166
PRD0901655;1199
PRD0902985;3846
PRD0900327;2008
PRD0901658;3421
PRD0900326;3202
PRD0900329;1893
PRD0902988;2953
PRD0902989;1701
PRD0900328;3225
PRD0901659;3599
PRD0902982;381
PRD0901650;1093
PRD0901652;491
PRD0902980;921
PRD0900321;967
PRD0901651;782
PRD0900320;2646
PRD0902997;2920
PRD0901665;3343
PRD0900333;1377
PRD0900336;2189
PRD0901667;2407
PRD0902995;3699
PRD0901666;2596
PRD0900335;3034
PRD0900338;2713
PRD0901669;2815
PRD0900337;2164
PRD0902999;2671
PRD0900339;2846
PRD0900330;2245
PRD0902993;3392
PRD0900332;85
PRD0901663;2077
PRD0902991;3604
PRD0900331;972
PRD0901662;1066
PRD0900309;3764
PRD0901639;893
PRD0900308;1212
PRD0901632;3122
PRD0900300;1926
PRD0901631;3642
PRD0902962;317
PRD0901634;3416
PRD0900302;88
PRD0902963;2285
PRD0902968;56
PRD0901636;1689
PRD0900305;3096
PRD0902969;40
PRD0901635;2415
PRD0900304;2932
PRD0901638;2565
PRD0900306;1272
PRD0902967;2429
PRD0901637;2655
PRD0902960;2179
PRD0900319;3477
PRD0900312;243
PRD0900311;292
PRD0902976;3158
PRD0900314;1653
PRD0901645;3423
PRD0901644;2331
PRD0902974;2628
PRD0900313;3809
PRD0902979;1238
PRD0901647;2134
PRD0900316;2281
PRD0900315;2808
PRD0901649;2963
PRD0900318;2979
PRD0901648;825
PRD0902978;1444
PRD0902971;2064
PRD0900310;943
PRD0902970;41
PRD0901618;2595
PRD0901617;280
PRD0902948;334
PRD0901619;1051
PRD0901610;858
PRD0902942;1496
PRD0901612;2380
PRD0902940;3793
PRD0902941;1682
PRD0901611;1980
PRD0901614;1885
PRD0902946;2260
PRD0901613;1829
PRD0902947;3855
PRD0902944;380
PRD0901616;1059
PRD0902945;2539
PRD0901615;3770
PRD0901629;3838
PRD0901628;3741
PRD0902959;407
PRD0901621;1619
PRD0902953;2878
PRD0901620;589
PRD0902954;737
PRD0902951;1720
PRD0901622;1550
PRD0902952;2688
PRD0902957;821
PRD0901624;1045
PRD0902958;2007
PRD0901627;227
PRD0901626;3066
PRD0902950;2455
PRD0902928;1164
PRD0902929;316
PRD0902927;3464
PRD0902920;661
PRD0902924;869
PRD0902925;1928
PRD0902923;414
PRD0902939;2842
PRD0901609;2454
PRD0901608;1137
PRD0902938;1826
PRD0902931;3660
PRD0901601;3769
PRD0902930;605
PRD0901600;2048
PRD0901603;1529
PRD0902936;1962
PRD0901605;3667
PRD0902934;794
PRD0901604;1582
PRD0902906;2122
PRD0902907;133
PRD0902904;1405
PRD0902908;559
PRD0902909;1985
PRD0902903;1485
PRD0902900;938
PRD0902901;1760
PRD0902917;1536
PRD0902918;3858
PRD0902915;379
PRD0902916;1240
PRD0902919;920
PRD0902913;193
PRD0902914;3601
PRD0902911;2795
PRD0902912;1133
PRD0902090;3021
PRD0902091;1295
PRD0902094;3632
PRD0902092;447
PRD0902093;2307
PRD0902087;498
PRD0902088;2362
PRD0902098;726
PRD0902099;107
PRD0902096;2615
PRD0902097;1748
PRD0902072;1594
PRD0902070;2721
PRD0903396;1505
PRD0902065;3067
PRD0902066;1404
PRD0903397;3413
PRD0903394;2636
PRD0902063;2662
PRD0903395;9
PRD0902064;978
PRD0902069;90
PRD0903398;2966
PRD0903399;228
PRD0902068;1551
PRD0902083;2072
PRD0902084;2437
PRD0902081;2068
PRD0902082;2899
PRD0902076;3533
PRD0902077;988
PRD0902074;760
PRD0902075;803
PRD0902078;2590
PRD0902079;3502
PRD0902050;3235
PRD0903382;1559
PRD0902051;2911
PRD0903380;3834
PRD0902049;1420
PRD0902043;885
PRD0903374;1644
PRD0902044;2167
PRD0903375;3485
PRD0902041;2468
PRD0903372;3415
PRD0903373;355
PRD0903378;1008
PRD0902047;3462
PRD0902048;3757
PRD0903376;2354
PRD0902045;3454
PRD0903377;382
PRD0903392;1586
PRD0902061;3302
PRD0903393;795
PRD0902062;3825
PRD0903390;2603
PRD0902060;556
PRD0902054;1557
PRD0902055;2643
PRD0903386;3762
PRD0902052;2493
PRD0903383;3191
PRD0902053;1614
PRD0903384;2618
PRD0903389;8
PRD0902058;3405
PRD0902059;2816
PRD0902056;1633
PRD0903387;1677
PRD0903388;1074
PRD0903360;1638
PRD0904690;1742
PRD0902029;507
PRD0902027;1072
PRD0902028;1984
PRD0903359;2951
PRD0904684;503
PRD0903352;2900
PRD0902021;3573
PRD0903353;590
PRD0902022;3707
PRD0902020;259
PRD0904681;389
PRD0902025;1693
PRD0904688;2176
PRD0902026;2714
PRD0904687;3200
PRD0904686;1824
PRD0902023;3737
PRD0902024;1226
PRD0903355;3361
PRD0903370;2527
PRD0903371;1754
PRD0902040;2010
PRD0903369;2231
PRD0904695;775
PRD0902032;917
PRD0903364;986
PRD0904693;2482
PRD0903362;418
PRD0902031;2704
PRD0904692;3335
PRD0902036;875
PRD0903367;2978
PRD0904699;3024
PRD0904698;343
PRD0904697;1891
PRD0903365;2119
PRD0902034;2667
PRD0903366;999
PRD0904696;3068
PRD0903580;3523
PRD0902247;2408
PRD0903578;3735
PRD0902248;2789
PRD0903579;3005
PRD0903572;1234
PRD0902241;3230
PRD0902242;632
PRD0903570;3788
PRD0903571;142
PRD0902240;3305
PRD0903576;3557
PRD0902245;3593
PRD0903577;548
PRD0902243;333
PRD0903574;2186
PRD0903590;318
PRD0903591;930
PRD0902258;3022
PRD0902259;998
PRD0902252;1704
PRD0903583;3634
PRD0902253;3349
PRD0902250;1676
PRD0903581;3607
PRD0903582;2500
PRD0902256;1861
PRD0903588;159
PRD0902257;210
PRD0902254;296
PRD0903585;1670
PRD0903586;1265
PRD0902255;1488
PRD0903558;1564
PRD0902227;3736
PRD0904889;3264
PRD0904888;22
PRD0903556;283
PRD0902225;2263
PRD0904887;323
PRD0903557;479
PRD0902226;1073
PRD0902229;3698
PRD0904882;708
PRD0904881;66
PRD0902220;710
PRD0904880;813
PRD0904886;359
PRD0903554;3600
PRD0902224;3070
PRD0903552;1800
PRD0902221;2814
PRD0902222;578
PRD0904883;2294
PRD0903569;449
PRD0902238;3694
PRD0902239;1393
PRD0903567;520
PRD0904899;2906
PRD0904898;466
PRD0902237;2731
PRD0903561;808
PRD0904893;1028
PRD0904892;3326
PRD0904891;2861
PRD0903560;113
PRD0904890;2594
PRD0903565;707
PRD0902234;3130
PRD0904897;3183
PRD0903566;3688
PRD0902232;820
PRD0903563;1921
PRD0904895;3033
PRD0903564;561
PRD0902233;2554
